%%% Global Ocean Heat Content estimate from 1993 to 2019 (Monthly)  v1.1.1
%%%Deep-sea remote sensing retrieval algorithm for retrieving ocean internal information from remote sensing data, firstly Published in remote sensing
%%% Su and Lu, 2020, OPEN: A New Estimation of Global Ocean Heat Content for Upper 2000 Meters from Remote Sensing Data,remote sensing. 2020, 12, 2294; doi:10.3390/rs12142294

%%% Update date: Dec. 2020 by HaoJie.Zhang and Wenfang.Lu
%%% unit of OHC:  *10^22 Joules
%%% OHC is 12-month running mean.
%%% Baseline: 1993-2015
%%% Note:This version is based on v1.0.1, we increase the number of neurons to improve
%%% Note: [Error] refers to 95% CI is OHC+/-Error 2 /sigma
%%% Link to OPEN data: https://github.com/scenty/OPEN-OHC/
%%%
[year][month] [OHC0-300m] [Error]	[OHC0-700m]	[Error]	[OHC0-1500m]	[Error]	[OHC0-2000m]	[Error]
1997	1	-2.76 	0.09 	-3.93 	0.32 	-5.04 	0.32 	-5.28	0.66
1997	2	-2.70 	0.09 	-3.78 	0.30 	-4.83 	0.28 	-5.03	0.6
1997	3	-2.60 	0.08 	-3.61 	0.29 	-4.55 	0.25 	-4.77	0.6
1997	4	-2.46 	0.08 	-3.31 	0.26 	-4.07 	0.26 	-4.28	0.58
1997	5	-2.36 	0.08 	-3.04 	0.21 	-3.67 	0.24 	-3.85	0.57
1997	6	-2.33 	0.09 	-2.94 	0.16 	-3.54 	0.30 	-3.73	0.54
1997	7	-2.14 	0.10 	-2.63 	0.18 	-3.15 	0.33 	-3.32	0.53
1997	8	-1.98 	0.11 	-2.34 	0.20 	-2.68 	0.38 	-2.78	0.57
1997	9	-1.92 	0.10 	-2.07 	0.23 	-2.16 	0.44 	-2.2	0.59
1997	10	-1.83 	0.10 	-1.74 	0.25 	-1.60 	0.48 	-1.59	0.64
1997	11	-1.71 	0.10 	-1.39 	0.27 	-1.08 	0.53 	-1.01	0.7
1997	12	-1.63 	0.11 	-1.19 	0.27 	-0.73 	0.56 	-0.6	0.7
1998	1	-1.64 	0.10 	-1.32 	0.24 	-0.89 	0.57 	-0.74	0.71
1998	2	-1.63 	0.10 	-1.35 	0.22 	-0.97 	0.57 	-0.81	0.71
1998	3	-1.65 	0.11 	-1.43 	0.24 	-1.12 	0.56 	-0.88	0.66
1998	4	-1.75 	0.09 	-1.57 	0.18 	-1.31 	0.52 	-1.06	0.59
1998	5	-1.91 	0.10 	-1.84 	0.16 	-1.64 	0.51 	-1.44	0.53
1998	6	-1.97 	0.10 	-1.92 	0.16 	-1.80 	0.51 	-1.6	0.53
1998	7	-2.16 	0.10 	-2.17 	0.17 	-2.18 	0.53 	-1.99	0.52
1998	8	-2.33 	0.11 	-2.45 	0.18 	-2.56 	0.51 	-2.42	0.49
1998	9	-2.39 	0.10 	-2.65 	0.18 	-2.92 	0.44 	-2.77	0.41
1998	10	-2.46 	0.10 	-2.90 	0.21 	-3.33 	0.37 	-3.23	0.36
1998	11	-2.59 	0.10 	-3.24 	0.24 	-3.85 	0.35 	-3.8	0.35
1998	12	-2.73 	0.10 	-3.50 	0.26 	-4.20 	0.38 	-4.26	0.39
1999	1	-2.79 	0.09 	-3.49 	0.27 	-4.16 	0.38 	-4.28	0.38
1999	2	-2.87 	0.09 	-3.59 	0.28 	-4.19 	0.35 	-4.34	0.37
1999	3	-2.89 	0.09 	-3.54 	0.29 	-4.06 	0.35 	-4.23	0.39
1999	4	-2.86 	0.09 	-3.47 	0.28 	-3.99 	0.30 	-4.18	0.4
1999	5	-2.79 	0.09 	-3.41 	0.25 	-3.94 	0.25 	-4.12	0.38
1999	6	-2.75 	0.10 	-3.41 	0.23 	-3.88 	0.22 	-4.06	0.36
1999	7	-2.68 	0.10 	-3.43 	0.19 	-3.86 	0.21 	-4.07	0.34
1999	8	-2.59 	0.11 	-3.39 	0.22 	-3.82 	0.21 	-4.04	0.35
1999	9	-2.46 	0.11 	-3.25 	0.23 	-3.74 	0.25 	-3.95	0.38
1999	10	-2.39 	0.12 	-3.14 	0.23 	-3.60 	0.24 	-3.78	0.37
1999	11	-2.33 	0.12 	-3.08 	0.23 	-3.53 	0.25 	-3.72	0.35
1999	12	-2.34 	0.14 	-3.11 	0.26 	-3.59 	0.25 	-3.79	0.35
2000	1	-2.36 	0.15 	-3.16 	0.28 	-3.60 	0.23 	-3.83	0.39
2000	2	-2.36 	0.14 	-3.14 	0.25 	-3.62 	0.21 	-3.84	0.37
2000	3	-2.36 	0.14 	-3.28 	0.25 	-3.82 	0.20 	-4.07	0.41
2000	4	-2.31 	0.14 	-3.25 	0.23 	-3.79 	0.21 	-4.05	0.44
2000	5	-2.23 	0.14 	-3.19 	0.24 	-3.70 	0.21 	-3.95	0.45
2000	6	-2.14 	0.14 	-3.08 	0.25 	-3.57 	0.24 	-3.82	0.47
2000	7	-2.07 	0.14 	-2.89 	0.27 	-3.40 	0.26 	-3.62	0.43
2000	8	-2.01 	0.13 	-2.74 	0.28 	-3.20 	0.26 	-3.44	0.43
2000	9	-2.02 	0.13 	-2.73 	0.26 	-3.22 	0.22 	-3.44	0.38
2000	10	-1.96 	0.13 	-2.71 	0.27 	-3.23 	0.19 	-3.48	0.38
2000	11	-1.84 	0.12 	-2.54 	0.25 	-3.02 	0.16 	-3.29	0.38
2000	12	-1.65 	0.11 	-2.32 	0.23 	-2.73 	0.16 	-2.99	0.35
2001	1	-1.48 	0.10 	-2.20 	0.23 	-2.61 	0.15 	-2.89	0.33
2001	2	-1.27 	0.10 	-1.96 	0.26 	-2.32 	0.15 	-2.62	0.33
2001	3	-1.07 	0.09 	-1.67 	0.25 	-1.99 	0.17 	-2.28	0.3
2001	4	-0.98 	0.08 	-1.60 	0.24 	-1.92 	0.17 	-2.19	0.26
2001	5	-0.99 	0.07 	-1.68 	0.25 	-2.06 	0.15 	-2.35	0.29
2001	6	-1.01 	0.07 	-1.62 	0.24 	-1.90 	0.12 	-2.23	0.31
2001	7	-0.96 	0.07 	-1.63 	0.22 	-1.89 	0.12 	-2.22	0.36
2001	8	-0.91 	0.08 	-1.64 	0.23 	-1.94 	0.11 	-2.29	0.37
2001	9	-0.90 	0.09 	-1.66 	0.25 	-1.92 	0.12 	-2.35	0.43
2001	10	-0.85 	0.09 	-1.53 	0.24 	-1.80 	0.12 	-2.21	0.43
2001	11	-0.83 	0.09 	-1.47 	0.23 	-1.74 	0.14 	-2.14	0.44
2001	12	-0.74 	0.09 	-1.27 	0.22 	-1.54 	0.16 	-1.9	0.43
2002	1	-0.70 	0.10 	-1.20 	0.21 	-1.45 	0.18 	-1.8	0.44
2002	2	-0.62 	0.09 	-1.00 	0.19 	-1.20 	0.19 	-1.48	0.43
2002	3	-0.57 	0.09 	-0.83 	0.19 	-0.98 	0.17 	-1.25	0.43
2002	4	-0.55 	0.10 	-0.71 	0.18 	-0.81 	0.18 	-1.08	0.43
2002	5	-0.42 	0.10 	-0.45 	0.17 	-0.47 	0.17 	-0.72	0.38
2002	6	-0.37 	0.08 	-0.48 	0.13 	-0.68 	0.17 	-0.9	0.34
2002	7	-0.40 	0.08 	-0.49 	0.12 	-0.67 	0.17 	-0.9	0.32
2002	8	-0.40 	0.05 	-0.42 	0.09 	-0.55 	0.16 	-0.74	0.3
2002	9	-0.34 	0.04 	-0.29 	0.07 	-0.38 	0.19 	-0.54	0.27
2002	10	-0.37 	0.03 	-0.32 	0.07 	-0.37 	0.20 	-0.56	0.26
2002	11	-0.31 	0.03 	-0.28 	0.09 	-0.36 	0.20 	-0.56	0.24
2002	12	-0.33 	0.02 	-0.38 	0.09 	-0.46 	0.17 	-0.66	0.21
2003	1	-0.34 	0.03 	-0.42 	0.08 	-0.53 	0.14 	-0.72	0.21
2003	2	-0.40 	0.04 	-0.61 	0.08 	-0.80 	0.13 	-1.02	0.2
2003	3	-0.46 	0.05 	-0.81 	0.08 	-1.15 	0.12 	-1.37	0.18
2003	4	-0.48 	0.06 	-0.95 	0.10 	-1.35 	0.10 	-1.62	0.2
2003	5	-0.56 	0.07 	-1.15 	0.11 	-1.61 	0.07 	-1.9	0.22
2003	6	-0.49 	0.07 	-1.10 	0.12 	-1.53 	0.07 	-1.83	0.23
2003	7	-0.34 	0.07 	-0.86 	0.15 	-1.24 	0.08 	-1.52	0.22
2003	8	-0.22 	0.06 	-0.76 	0.13 	-1.13 	0.07 	-1.39	0.21
2003	9	-0.11 	0.06 	-0.73 	0.14 	-1.15 	0.06 	-1.39	0.22
2003	10	0.04 	0.06 	-0.63 	0.14 	-1.10 	0.08 	-1.28	0.23
2003	11	0.15 	0.05 	-0.52 	0.12 	-1.03 	0.08 	-1.17	0.23
2003	12	0.18 	0.05 	-0.55 	0.12 	-1.12 	0.07 	-1.24	0.23
2004	1	0.29 	0.05 	-0.31 	0.13 	-0.85 	0.09 	-0.94	0.22
2004	2	0.25 	0.04 	-0.40 	0.13 	-0.99 	0.09 	-1.08	0.19
2004	3	0.20 	0.04 	-0.41 	0.12 	-0.93 	0.10 	-1.01	0.19
2004	4	0.13 	0.04 	-0.52 	0.11 	-1.09 	0.09 	-1.19	0.19
2004	5	0.06 	0.04 	-0.57 	0.10 	-1.11 	0.10 	-1.2	0.17
2004	6	0.00 	0.05 	-0.63 	0.12 	-1.11 	0.11 	-1.19	0.16
2004	7	-0.03 	0.05 	-0.66 	0.11 	-1.13 	0.11 	-1.21	0.18
2004	8	0.02 	0.06 	-0.56 	0.11 	-1.05 	0.14 	-1.11	0.18
2004	9	0.05 	0.06 	-0.42 	0.10 	-0.80 	0.14 	-0.87	0.19
2004	10	0.04 	0.05 	-0.37 	0.08 	-0.73 	0.13 	-0.82	0.14
2004	11	0.02 	0.05 	-0.30 	0.07 	-0.62 	0.13 	-0.72	0.15
2004	12	0.13 	0.05 	-0.02 	0.06 	-0.27 	0.11 	-0.34	0.17
2005	1	0.13 	0.05 	-0.05 	0.05 	-0.32 	0.13 	-0.37	0.2
2005	2	0.35 	0.06 	0.35 	0.04 	0.18 	0.13 	0.14	0.21
2005	3	0.56 	0.07 	0.67 	0.05 	0.54 	0.15 	0.49	0.21
2005	4	0.70 	0.08 	0.98 	0.09 	1.02 	0.17 	1.01	0.25
2005	5	0.84 	0.08 	1.14 	0.12 	1.20 	0.21 	1.16	0.21
2005	6	1.02 	0.10 	1.50 	0.16 	1.60 	0.23 	1.57	0.24
2005	7	1.16 	0.10 	1.66 	0.16 	1.72 	0.27 	1.66	0.25
2005	8	1.20 	0.10 	1.73 	0.18 	1.83 	0.26 	1.75	0.22
2005	9	1.22 	0.11 	1.81 	0.22 	1.86 	0.28 	1.81	0.23
2005	10	1.23 	0.10 	1.85 	0.24 	1.95 	0.31 	1.95	0.25
2005	11	1.26 	0.11 	1.82 	0.25 	1.93 	0.34 	1.94	0.29
2005	12	1.24 	0.12 	1.76 	0.29 	1.88 	0.35 	1.84	0.3
2006	1	1.28 	0.14 	1.86 	0.31 	1.99 	0.34 	1.97	0.3
2006	2	1.17 	0.14 	1.69 	0.31 	1.85 	0.32 	1.82	0.32
2006	3	1.10 	0.14 	1.62 	0.31 	1.76 	0.30 	1.8	0.33
2006	4	1.07 	0.14 	1.53 	0.31 	1.62 	0.32 	1.64	0.31
2006	5	1.04 	0.16 	1.64 	0.31 	1.71 	0.29 	1.79	0.33
2006	6	1.00 	0.14 	1.49 	0.24 	1.51 	0.25 	1.6	0.31
2006	7	0.89 	0.11 	1.40 	0.21 	1.40 	0.23 	1.51	0.25
2006	8	0.80 	0.09 	1.23 	0.18 	1.21 	0.20 	1.31	0.23
2006	9	0.74 	0.09 	1.11 	0.16 	1.10 	0.17 	1.19	0.18
2006	10	0.70 	0.10 	1.05 	0.16 	1.01 	0.15 	1.05	0.16
2006	11	0.73 	0.09 	1.12 	0.16 	1.12 	0.16 	1.18	0.18
2006	12	0.74 	0.08 	1.25 	0.17 	1.27 	0.19 	1.37	0.19
2007	1	0.69 	0.06 	1.14 	0.16 	1.12 	0.20 	1.22	0.22
2007	2	0.77 	0.06 	1.26 	0.15 	1.19 	0.19 	1.32	0.2
2007	3	0.79 	0.05 	1.31 	0.15 	1.30 	0.18 	1.44	0.19
2007	4	0.92 	0.04 	1.47 	0.15 	1.50 	0.16 	1.66	0.22
2007	5	1.07 	0.05 	1.61 	0.15 	1.68 	0.15 	1.83	0.25
2007	6	1.10 	0.06 	1.65 	0.14 	1.79 	0.21 	1.93	0.3
2007	7	1.07 	0.07 	1.54 	0.14 	1.67 	0.23 	1.81	0.32
2007	8	1.05 	0.08 	1.49 	0.14 	1.71 	0.25 	1.83	0.34
2007	9	1.06 	0.08 	1.43 	0.11 	1.58 	0.23 	1.69	0.35
2007	10	1.06 	0.08 	1.36 	0.09 	1.53 	0.19 	1.66	0.37
2007	11	0.96 	0.07 	1.13 	0.06 	1.27 	0.19 	1.35	0.36
2007	12	0.95 	0.07 	1.03 	0.09 	1.19 	0.20 	1.23	0.39
2008	1	0.98 	0.08 	1.12 	0.09 	1.33 	0.24 	1.37	0.38
2008	2	0.95 	0.08 	1.02 	0.11 	1.25 	0.23 	1.28	0.37
2008	3	0.94 	0.08 	0.93 	0.13 	1.11 	0.23 	1.13	0.37
2008	4	0.95 	0.08 	1.01 	0.13 	1.20 	0.22 	1.23	0.35
2008	5	0.86 	0.08 	0.91 	0.15 	1.14 	0.23 	1.18	0.4
2008	6	0.82 	0.08 	0.89 	0.16 	1.12 	0.24 	1.17	0.41
2008	7	0.89 	0.08 	0.99 	0.19 	1.29 	0.24 	1.36	0.44
2008	8	1.00 	0.08 	1.13 	0.20 	1.38 	0.25 	1.5	0.44
2008	9	1.05 	0.07 	1.25 	0.17 	1.55 	0.26 	1.7	0.47
2008	10	1.15 	0.07 	1.48 	0.18 	1.82 	0.29 	2.01	0.47
2008	11	1.34 	0.07 	1.81 	0.18 	2.20 	0.33 	2.41	0.47
2008	12	1.40 	0.07 	1.89 	0.18 	2.23 	0.33 	2.46	0.48
2009	1	1.47 	0.05 	1.88 	0.21 	2.14 	0.29 	2.38	0.5
2009	2	1.57 	0.04 	2.02 	0.20 	2.36 	0.26 	2.6	0.5
2009	3	1.79 	0.05 	2.31 	0.18 	2.70 	0.24 	2.95	0.45
2009	4	1.86 	0.05 	2.38 	0.17 	2.79 	0.24 	3.07	0.43
2009	5	1.99 	0.05 	2.58 	0.17 	3.04 	0.23 	3.35	0.39
2009	6	2.09 	0.05 	2.78 	0.17 	3.33 	0.24 	3.71	0.33
2009	7	2.16 	0.05 	2.92 	0.16 	3.51 	0.26 	3.91	0.34
2009	8	2.21 	0.06 	3.04 	0.15 	3.68 	0.21 	4.09	0.33
2009	9	2.23 	0.06 	3.11 	0.17 	3.90 	0.13 	4.29	0.32
2009	10	2.23 	0.06 	3.05 	0.21 	3.85 	0.10 	4.22	0.31
2009	11	2.21 	0.06 	3.04 	0.22 	3.83 	0.09 	4.27	0.33
2009	12	2.21 	0.08 	3.10 	0.24 	3.94 	0.11 	4.45	0.38
2010	1	2.21 	0.08 	3.22 	0.26 	4.15 	0.13 	4.67	0.39
2010	2	2.15 	0.08 	3.17 	0.26 	4.12 	0.11 	4.65	0.4
2010	3	1.99 	0.07 	3.00 	0.25 	3.99 	0.08 	4.51	0.43
2010	4	1.86 	0.08 	2.80 	0.22 	3.77 	0.08 	4.26	0.48
2010	5	1.73 	0.09 	2.66 	0.19 	3.56 	0.08 	3.99	0.52
2010	6	1.61 	0.10 	2.40 	0.18 	3.23 	0.13 	3.6	0.55
2010	7	1.49 	0.10 	2.21 	0.17 	3.02 	0.14 	3.38	0.59
2010	8	1.42 	0.10 	2.03 	0.17 	2.80 	0.15 	3.14	0.57
2010	9	1.42 	0.10 	1.93 	0.14 	2.57 	0.18 	2.9	0.53
2010	10	1.41 	0.09 	1.87 	0.13 	2.48 	0.23 	2.78	0.57
2010	11	1.31 	0.08 	1.59 	0.13 	2.16 	0.25 	2.38	0.54
2010	12	1.26 	0.07 	1.43 	0.13 	1.95 	0.25 	2.14	0.52
2011	1	1.25 	0.07 	1.35 	0.13 	1.87 	0.24 	2.06	0.53
2011	2	1.24 	0.07 	1.26 	0.15 	1.74 	0.24 	1.97	0.56
2011	3	1.31 	0.07 	1.35 	0.16 	1.82 	0.26 	2.1	0.54
2011	4	1.54 	0.08 	1.69 	0.18 	2.20 	0.25 	2.5	0.53
2011	5	1.72 	0.07 	1.85 	0.17 	2.37 	0.24 	2.71	0.52
2011	6	1.90 	0.07 	2.14 	0.17 	2.75 	0.23 	3.1	0.53
2011	7	1.97 	0.05 	2.16 	0.18 	2.74 	0.22 	3.07	0.51
2011	8	2.02 	0.04 	2.24 	0.20 	2.85 	0.24 	3.17	0.54
2011	9	2.09 	0.05 	2.39 	0.21 	3.01 	0.25 	3.37	0.59
2011	10	2.16 	0.05 	2.55 	0.19 	3.18 	0.25 	3.58	0.56
2011	11	2.31 	0.04 	2.88 	0.21 	3.57 	0.26 	4.01	0.61
2011	12	2.41 	0.04 	2.99 	0.18 	3.70 	0.28 	4.14	0.64
2012	1	2.45 	0.05 	2.93 	0.18 	3.60 	0.31 	4.02	0.66
2012	2	2.53 	0.05 	3.01 	0.20 	3.68 	0.31 	4.09	0.65
2012	3	2.64 	0.06 	3.13 	0.20 	3.83 	0.30 	4.23	0.65
2012	4	2.59 	0.05 	3.01 	0.23 	3.72 	0.29 	4.13	0.67
2012	5	2.65 	0.05 	3.11 	0.24 	3.88 	0.30 	4.31	0.71
2012	6	2.72 	0.05 	3.20 	0.26 	3.97 	0.31 	4.4	0.72
2012	7	2.89 	0.07 	3.51 	0.24 	4.38 	0.31 	4.85	0.73
2012	8	2.99 	0.08 	3.68 	0.23 	4.61 	0.30 	5.08	0.72
2012	9	3.02 	0.09 	3.73 	0.23 	4.72 	0.30 	5.19	0.69
2012	10	3.06 	0.09 	3.79 	0.23 	4.85 	0.25 	5.3	0.71
2012	11	3.12 	0.10 	3.80 	0.22 	4.84 	0.24 	5.25	0.69
2012	12	3.20 	0.10 	3.94 	0.24 	5.02 	0.23 	5.43	0.66
2013	1	3.25 	0.10 	4.12 	0.24 	5.32 	0.23 	5.73	0.65
2013	2	3.24 	0.10 	4.17 	0.22 	5.39 	0.23 	5.77	0.61
2013	3	3.32 	0.10 	4.33 	0.24 	5.53 	0.23 	5.91	0.62
2013	4	3.42 	0.11 	4.47 	0.23 	5.67 	0.20 	6.03	0.59
2013	5	3.42 	0.11 	4.50 	0.21 	5.72 	0.18 	6.09	0.56
2013	6	3.44 	0.11 	4.50 	0.23 	5.67 	0.17 	6.05	0.54
2013	7	3.45 	0.10 	4.50 	0.24 	5.62 	0.17 	6	0.53
2013	8	3.49 	0.10 	4.54 	0.23 	5.63 	0.18 	6.05	0.56
2013	9	3.55 	0.10 	4.63 	0.25 	5.73 	0.17 	6.15	0.58
2013	10	3.60 	0.10 	4.67 	0.26 	5.80 	0.21 	6.2	0.53
2013	11	3.66 	0.10 	4.75 	0.27 	5.89 	0.20 	6.33	0.54
2013	12	3.69 	0.10 	4.76 	0.28 	5.89 	0.22 	6.32	0.55
2014	1	3.78 	0.10 	4.82 	0.28 	5.90 	0.24 	6.34	0.55
2014	2	3.91 	0.10 	5.03 	0.29 	6.17 	0.24 	6.62	0.58
2014	3	3.96 	0.09 	5.09 	0.31 	6.24 	0.28 	6.71	0.58
2014	4	4.05 	0.09 	5.30 	0.33 	6.48 	0.32 	7	0.59
2014	5	4.07 	0.10 	5.32 	0.35 	6.47 	0.37 	6.97	0.6
2014	6	4.13 	0.09 	5.42 	0.35 	6.59 	0.37 	7.1	0.6
2014	7	4.13 	0.10 	5.39 	0.39 	6.58 	0.40 	7.11	0.63
2014	8	4.16 	0.09 	5.36 	0.42 	6.57 	0.45 	7.08	0.63
2014	9	4.19 	0.08 	5.31 	0.43 	6.54 	0.46 	7.06	0.66
2014	10	4.25 	0.08 	5.34 	0.43 	6.53 	0.42 	7.1	0.69
2014	11	4.30 	0.09 	5.42 	0.42 	6.68 	0.42 	7.27	0.71
2014	12	4.44 	0.08 	5.69 	0.45 	7.06 	0.45 	7.7	0.76
2015	1	4.47 	0.10 	5.78 	0.47 	7.19 	0.52 	7.88	0.8
2015	2	4.54 	0.11 	5.86 	0.53 	7.28 	0.60 	8.03	0.85
2015	3	4.57 	0.12 	5.89 	0.58 	7.36 	0.65 	8.08	0.88
2015	4	4.76 	0.15 	6.13 	0.66 	7.73 	0.69 	8.46	0.92
2015	5	5.04 	0.17 	6.59 	0.75 	8.34 	0.77 	9.14	0.99
2015	6	5.20 	0.22 	6.85 	0.84 	8.68 	0.82 	9.54	1.05
2015	7	5.37 	0.24 	7.13 	0.92 	9.04 	0.87 	9.93	1.11
2015	8	5.46 	0.27 	7.34 	0.97 	9.42 	0.94 	10.37	1.15
2015	9	5.57 	0.30 	7.69 	1.00 	9.96 	0.99 	10.94	1.19
2015	10	5.68 	0.33 	7.97 	1.06 	10.39 	1.07 	11.4	1.29
2015	11	5.71 	0.34 	8.21 	1.10 	10.71 	1.09 	11.74	1.34
2015	12	5.69 	0.35 	8.19 	1.07 	10.65 	1.05 	11.67	1.32
2016	1	5.86 	0.36 	8.43 	1.09 	10.89 	1.04 	11.88	1.3
2016	2	5.94 	0.36 	8.52 	1.08 	10.96 	1.02 	11.9	1.27
2016	3	6.06 	0.35 	8.71 	1.04 	11.20 	0.95 	12.14	1.25
2016	4	6.02 	0.33 	8.57 	0.98 	10.98 	0.90 	11.9	1.18
2016	5	6.02 	0.31 	8.57 	0.90 	10.87 	0.76 	11.78	1.08
2016	6	6.00 	0.28 	8.62 	0.79 	10.93 	0.70 	11.8	0.97
2016	7	5.96 	0.28 	8.61 	0.71 	10.87 	0.65 	11.72	0.92
2016	8	6.00 	0.26 	8.69 	0.64 	10.87 	0.52 	11.72	0.82
2016	9	6.08 	0.23 	8.73 	0.61 	10.79 	0.50 	11.61	0.76
2016	10	6.17 	0.21 	8.86 	0.58 	10.87 	0.47 	11.69	0.71
2016	11	6.29 	0.20 	8.95 	0.57 	10.91 	0.48 	11.71	0.69
2016	12	6.33 	0.19 	9.04 	0.60 	11.05 	0.52 	11.83	0.71
2017	1	6.24 	0.17 	8.87 	0.56 	10.84 	0.44 	11.57	0.71
2017	2	6.17 	0.17 	8.84 	0.54 	10.83 	0.41 	11.6	0.72
2017	3	6.15 	0.19 	8.84 	0.54 	10.81 	0.38 	11.6	0.74
2017	4	6.12 	0.20 	8.88 	0.53 	10.84 	0.37 	11.63	0.78
